Variant,ConfigName,n,runtime_med,compile_med,size_med,alloca_med,load_med,store_med,gep_med,phi_med,bb_med
B,EXP_DBL_1170,3,3.926710,0.352748,453752,15,74,28,69,699,8
B,EXP_DBL_1171,3,3.889692,0.353151,453752,15,74,28,69,699,8
B,EXP_DBL_1172,3,3.853553,0.349509,453864,15,74,28,69,699,8
B,EXP_DBL_1173,3,3.806319,0.281134,453320,15,74,28,69,456,8
B,EXP_DBL_1174,3,3.530758,0.282734,453752,15,74,28,69,699,8
B,EXP_DBL_1175,3,3.252822,0.295106,453752,15,74,28,69,699,8
B,EXP_DBL_1176,3,3.821411,0.280285,453928,15,74,28,69,699,8
B,EXP_DBL_1177,3,4.066609,0.348533,453752,15,74,28,69,699,8
B,EXP_DBL_1178,3,3.768470,0.317443,453752,15,74,28,69,699,8
B,EXP_DBL_1179,3,3.665277,0.416529,453000,15,74,28,69,699,8
B,EXP_DBL_1180,3,3.800983,0.270114,453704,15,74,28,69,699,8
B,EXP_DBL_1181,3,3.539983,0.303081,453752,15,74,28,69,699,8
B,EXP_DBL_1182,3,3.890885,0.278076,453752,15,74,28,69,699,8
B,EXP_DBL_1183,3,3.660465,0.309887,453752,15,74,28,69,699,8
B,EXP_DBL_1184,3,3.754733,0.319482,453752,15,74,28,69,699,8
B,EXP_DBL_1185,3,3.132687,0.305006,453320,15,74,28,69,699,8
B,EXP_DBL_1186,3,4.028230,0.300036,453752,15,74,28,69,699,8
B,EXP_DBL_1187,3,3.863185,0.336749,453752,15,74,28,69,699,8
B,EXP_DBL_1188,3,3.859921,0.381539,453752,15,74,28,69,699,8
B,EXP_DBL_1189,3,3.883033,0.324047,453752,15,74,28,69,699,8
B,EXP_DBL_1190,3,3.535858,0.266781,453752,15,74,28,69,699,8
B,EXP_DBL_1191,3,3.730434,0.340824,453752,15,74,28,69,699,8
B,EXP_DBL_1192,3,4.132977,0.528870,453752,15,74,28,69,699,8
B,EXP_DBL_1193,3,3.797201,0.277429,453752,15,74,28,69,699,8
B,EXP_DBL_1194,3,3.543167,0.278783,453752,15,74,28,69,699,8
B,EXP_DBL_1195,3,3.215012,0.309310,453752,15,74,28,69,699,8
B,EXP_DBL_1196,3,3.053308,0.413453,453752,15,74,28,69,699,8
B,EXP_DBL_1197,3,4.145887,0.418571,453752,15,74,28,69,699,8
B,EXP_DBL_1198,3,4.000317,0.277698,453752,15,74,28,69,699,8
B,EXP_DBL_1199,3,4.000305,0.322882,453752,15,74,28,69,699,8
B,EXP_DBL_1200,3,3.915690,0.286767,453752,15,74,28,69,699,8
B,EXP_DBL_1201,3,3.262276,0.344475,453752,15,74,28,69,699,8
B,EXP_DBL_1202,3,4.162844,0.485721,453736,15,74,28,69,699,8
B,EXP_DBL_1203,3,3.617981,0.293201,453800,15,74,28,69,699,8
B,EXP_DBL_1204,3,3.702519,0.388396,453752,15,74,28,69,699,8
B,EXP_DBL_1205,3,3.739230,0.342718,453752,15,74,28,69,699,8
B,EXP_DBL_1206,3,3.653324,0.268646,453752,15,74,28,69,699,8
B,EXP_DBL_1207,3,4.027465,0.297054,453784,15,74,28,69,699,8
B,EXP_DBL_1208,3,3.389716,0.334983,453784,15,74,28,69,699,8
B,EXP_DBL_1209,3,4.211555,0.411134,453736,15,74,28,69,699,8
B,EXP_DBL_1210,3,3.801457,0.333181,453752,15,74,28,69,699,8
B,EXP_DBL_1211,3,3.785315,0.389081,453752,15,74,28,69,699,8
B,EXP_DBL_1212,3,2.885584,0.307949,453352,15,74,28,69,699,8
B,EXP_DBL_1213,3,3.715794,0.426257,453752,15,74,28,69,699,8
B,EXP_DBL_1214,3,3.905680,0.358446,453752,15,74,28,69,699,8
B,EXP_DBL_1215,3,3.745137,0.312932,453752,15,74,28,69,699,8
B,EXP_DBL_1216,3,3.546658,0.285689,453784,15,74,28,69,699,8
B,EXP_DBL_1217,3,4.189286,0.356277,453752,15,74,28,69,699,8
B,EXP_DBL_1218,3,3.730266,0.318656,453752,15,74,28,69,699,8
B,EXP_DBL_1219,3,3.966134,0.450250,453752,15,74,28,69,699,8
B,EXP_DBL_1220,3,3.917784,0.306573,453752,15,74,28,69,699,8
B,EXP_DBL_1221,3,3.532400,0.427506,453752,15,74,28,69,699,8
B,EXP_DBL_1222,3,3.103601,0.295171,453752,15,74,28,69,699,8
B,EXP_DBL_1223,3,3.826185,0.294137,453752,15,74,28,69,699,8
B,EXP_DBL_1224,3,3.818899,0.284016,453752,15,74,28,69,699,8
B,EXP_DBL_1225,3,3.932643,0.297605,453752,15,74,28,69,699,8
B,EXP_DBL_1226,3,3.628457,0.290371,453784,15,74,28,69,699,8
B,EXP_DBL_1227,3,3.841965,0.320077,453752,15,74,28,69,699,8
B,EXP_DBL_1228,3,3.527829,0.413371,453752,15,74,28,69,699,8
B,EXP_DBL_1229,3,3.907225,0.396655,453752,15,74,28,69,699,8
B,EXP_DBL_1230,3,3.800486,0.292202,453752,15,74,28,69,699,8
B,EXP_DBL_1231,3,3.989085,0.278820,453752,15,74,28,69,699,8
B,EXP_DBL_1232,3,3.842743,0.359342,453752,15,74,28,69,699,8
B,EXP_DBL_1233,3,3.743461,0.446194,453752,15,74,28,69,699,8
B,EXP_DBL_1234,3,3.757221,0.403981,453992,15,74,28,69,699,8
B,EXP_DBL_1235,3,3.973188,0.295848,453752,15,74,28,69,699,8
B,EXP_DBL_1236,3,3.762430,0.387271,453752,15,74,28,69,699,8
B,EXP_DBL_1237,3,3.856109,0.422123,453752,15,74,28,69,699,8
B,EXP_DBL_1238,3,4.033480,0.358670,453752,15,74,28,69,699,8
B,EXP_DBL_1239,3,3.634670,0.357080,453752,15,74,28,69,699,8
B,EXP_DBL_1240,3,4.045724,0.300565,453752,15,74,28,69,699,8
B,EXP_DBL_1241,3,3.495195,0.294859,453752,15,74,28,69,699,8
B,EXP_DBL_1242,3,3.821473,0.290938,454056,15,74,28,69,699,8
B,EXP_DBL_1243,3,3.504116,0.290982,453752,15,74,28,69,699,8
B,EXP_DBL_1244,3,3.820077,0.308649,453832,15,74,28,69,699,8
B,EXP_DBL_1245,3,3.919974,0.315292,453752,15,74,28,69,699,8
B,EXP_DBL_1246,3,3.799937,0.270464,453752,15,74,28,69,699,8
B,EXP_DBL_1247,3,3.680165,0.274910,453752,15,74,28,69,699,8
B,EXP_DBL_1248,3,3.948272,0.267860,453752,15,74,28,69,699,8
B,EXP_DBL_1249,3,3.525026,0.370024,453752,15,74,28,69,699,8
B,EXP_DBL_1250,3,3.435709,0.270418,453752,15,74,28,69,699,8
B,EXP_DBL_1251,3,3.825891,0.303355,453752,15,74,28,69,699,8
B,EXP_DBL_1252,3,4.023310,0.325412,453752,15,74,28,69,699,8
B,EXP_DBL_1253,3,4.049841,0.313614,453752,15,74,28,69,699,8
B,EXP_DBL_1254,3,3.580552,0.270467,453752,15,74,28,69,699,8
B,EXP_DBL_1255,3,4.031877,0.309038,453864,15,74,28,69,699,8
B,EXP_DBL_1256,3,3.628917,0.298509,453320,15,74,28,69,456,8
B,EXP_DBL_1257,3,3.855938,0.372304,453752,15,74,28,69,699,8
B,EXP_DBL_1258,3,3.142862,0.305792,453752,15,74,28,69,699,8
B,EXP_DBL_1259,3,3.633554,0.299783,453928,15,74,28,69,699,8
B,EXP_DBL_1260,3,3.669251,0.356953,453752,15,74,28,69,699,8
B,EXP_DBL_1261,3,3.915169,0.277142,453752,15,74,28,69,699,8
B,EXP_DBL_1262,3,3.788495,0.324263,453000,15,74,28,69,699,8
B,EXP_DBL_1263,3,3.659489,0.299380,453704,15,74,28,69,699,8
B,EXP_DBL_1264,3,3.945229,0.293505,453752,15,74,28,69,699,8
B,EXP_DBL_1265,3,3.791616,0.337503,453752,15,74,28,69,699,8
B,EXP_DBL_1266,3,3.852376,0.273735,453752,15,74,28,69,699,8
B,EXP_DBL_1267,3,3.869821,0.271592,453752,15,74,28,69,699,8
B,EXP_DBL_1268,3,3.035300,0.288822,453320,15,74,28,69,699,8
B,EXP_DBL_1269,3,3.745791,0.289251,453752,15,74,28,69,699,8
B,EXP_DBL_1270,3,3.928913,0.312286,453752,15,74,28,69,699,8
B,EXP_DBL_1271,3,4.092624,0.341432,453752,15,74,28,69,699,8
B,EXP_DBL_1272,3,3.878878,0.276325,453752,15,74,28,69,699,8
B,EXP_DBL_1273,3,4.000406,0.283965,453752,15,74,28,69,699,8
B,EXP_DBL_1274,3,3.741423,0.298191,453752,15,74,28,69,699,8
B,EXP_DBL_1275,3,3.841060,0.273160,453752,15,74,28,69,699,8
B,EXP_DBL_1276,3,3.500646,0.307351,453752,15,74,28,69,699,8
B,EXP_DBL_1277,3,3.985228,0.309599,453752,15,74,28,69,699,8
B,EXP_DBL_1278,3,3.690692,0.284664,453752,15,74,28,69,699,8
B,EXP_DBL_1279,3,3.680023,0.281564,453752,15,74,28,69,699,8
B,EXP_DBL_1280,3,3.782530,0.321222,453752,15,74,28,69,699,8
B,EXP_DBL_1281,3,3.499132,0.340615,453752,15,74,28,69,699,8
B,EXP_DBL_1282,3,3.591271,0.277009,453752,15,74,28,69,699,8
B,EXP_DBL_1283,3,3.585688,0.334309,453752,15,74,28,69,699,8
B,EXP_DBL_1284,3,3.655198,0.286526,453752,15,74,28,69,699,8
B,EXP_DBL_1285,3,3.650692,0.297866,453736,15,74,28,69,699,8
B,EXP_DBL_1286,3,3.396456,0.270174,453800,15,74,28,69,699,8
B,EXP_DBL_1287,3,3.504938,0.280340,453752,15,74,28,69,699,8
B,EXP_DBL_1288,3,3.532713,0.319847,453752,15,74,28,69,699,8
B,EXP_DBL_1289,3,3.935818,0.281915,453752,15,74,28,69,699,8
B,EXP_DBL_1290,3,4.202260,0.513594,453784,15,74,28,69,699,8
B,EXP_DBL_1291,3,3.835998,0.361486,453784,15,74,28,69,699,8
B,EXP_DBL_1292,3,3.989189,0.347525,453736,15,74,28,69,699,8
B,EXP_DBL_1293,3,3.739870,0.280722,453752,15,74,28,69,699,8
B,EXP_DBL_1294,3,3.646279,0.339849,453752,15,74,28,69,699,8
B,EXP_DBL_1295,3,2.846278,0.296665,453352,15,74,28,69,699,8
B,EXP_DBL_1296,3,3.815913,0.298061,453752,15,74,28,69,699,8
B,EXP_DBL_1297,3,3.835925,0.280355,453752,15,74,28,69,699,8
B,EXP_DBL_1298,3,3.692422,0.286421,453752,15,74,28,69,699,8
B,EXP_DBL_1299,3,3.276084,0.328374,453784,15,74,28,69,699,8
B,EXP_DBL_1300,3,3.884595,0.301782,453752,15,74,28,69,699,8
B,EXP_DBL_1301,3,3.537304,0.298748,453752,15,74,28,69,699,8
B,EXP_DBL_1302,3,3.670604,0.293388,453752,15,74,28,69,699,8
B,EXP_DBL_1303,3,3.722115,0.307009,453752,15,74,28,69,699,8
B,EXP_DBL_1304,3,3.773961,0.283939,453752,15,74,28,69,699,8
B,EXP_DBL_1305,3,3.820724,0.301950,453752,15,74,28,69,699,8
B,EXP_DBL_1306,3,4.030737,0.308153,453752,15,74,28,69,699,8
B,EXP_DBL_1307,3,3.998473,0.282237,453752,15,74,28,69,699,8
B,EXP_DBL_1308,3,3.776663,0.313814,453752,15,74,28,69,699,8
B,EXP_DBL_1309,3,3.343878,0.296145,453784,15,74,28,69,699,8
B,EXP_DBL_1310,3,3.397312,0.258627,453752,15,74,28,69,699,8
B,EXP_DBL_1311,3,3.655089,0.275817,453752,15,74,28,69,699,8
B,EXP_DBL_1312,3,3.737324,0.298727,453752,15,74,28,69,699,8
B,EXP_DBL_1313,3,3.778492,0.291242,453752,15,74,28,69,699,8
B,EXP_DBL_1314,3,3.573655,0.282136,453752,15,74,28,69,699,8
B,EXP_DBL_1315,3,3.446489,0.321662,453752,15,74,28,69,699,8
B,EXP_DBL_1316,3,3.997589,1.175222,453752,15,74,28,69,699,8
B,EXP_DBL_1317,3,4.165846,0.303466,453992,15,74,28,69,699,8
B,EXP_DBL_1318,3,4.408393,0.317013,453752,15,74,28,69,699,8
B,EXP_DBL_1319,3,4.323208,0.303364,453752,15,74,28,69,699,8
B,EXP_DBL_1320,3,4.138491,0.326948,453752,15,74,28,69,699,8
B,EXP_DBL_1321,3,4.151316,0.317611,453752,15,74,28,69,699,8
B,EXP_DBL_1322,3,4.146344,0.306657,453752,15,74,28,69,699,8
B,EXP_DBL_1323,3,3.899685,0.298456,453752,15,74,28,69,699,8
B,EXP_DBL_1324,3,3.898822,0.266083,453752,15,74,28,69,699,8
B,EXP_DBL_1325,3,3.700970,0.320907,454056,15,74,28,69,699,8
B,EXP_DBL_1326,3,3.939561,0.307492,453752,15,74,28,69,699,8
B,EXP_DBL_1327,3,3.886817,0.281688,453832,15,74,28,69,699,8
B,EXP_DBL_1328,3,3.574808,0.313251,453752,15,74,28,69,699,8
B,EXP_DBL_1329,3,3.725102,0.325268,453752,15,74,28,69,699,8
B,EXP_DBL_1330,3,3.910517,0.312698,453752,15,74,28,69,699,8
B,EXP_DBL_1331,3,4.007633,0.321045,453752,15,74,28,69,699,8
B,EXP_DBL_1332,3,3.905060,0.469374,453752,15,74,28,69,699,8
B,EXP_DBL_1333,3,3.768581,0.325811,453752,15,74,28,69,699,8
B,EXP_DBL_1334,3,3.679039,0.293444,453752,15,74,28,69,699,8
B,EXP_DBL_1335,3,3.755801,0.292422,453752,15,74,28,69,699,8
B,EXP_DBL_1336,3,3.832748,0.296608,453752,15,74,28,69,699,8
B,EXP_DBL_1337,3,3.628578,0.282042,453752,15,74,28,69,699,8
B,EXP_DBL_1338,3,4.115988,0.300514,453864,15,74,28,69,699,8
B,EXP_DBL_1339,3,4.027181,0.283208,453320,15,74,28,69,456,8
B,EXP_DBL_1340,3,4.281106,0.315238,453752,15,74,28,69,699,8
B,EXP_DBL_1341,3,3.833340,0.288851,453752,15,74,28,69,699,8
B,EXP_DBL_1342,3,4.004466,0.310389,453928,15,74,28,69,699,8
B,EXP_DBL_1343,3,4.315982,0.297815,453752,15,74,28,69,699,8
B,EXP_DBL_1344,3,3.795170,0.334308,453752,15,74,28,69,699,8
B,EXP_DBL_1345,3,3.738254,0.302356,453000,15,74,28,69,699,8
B,EXP_DBL_1346,3,3.843178,0.294886,453704,15,74,28,69,699,8
B,EXP_DBL_1347,3,3.894459,0.278098,453752,15,74,28,69,699,8
B,EXP_DBL_1348,3,3.517390,0.296175,453752,15,74,28,69,699,8
B,EXP_DBL_1349,3,3.955016,0.332665,453752,15,74,28,69,699,8
B,EXP_DBL_1350,3,3.687147,0.285985,453752,15,74,28,69,699,8
B,EXP_DBL_1351,3,3.232163,0.300961,453320,15,74,28,69,699,8
B,EXP_DBL_1352,3,4.083247,0.314442,453752,15,74,28,69,699,8
B,EXP_DBL_1353,3,4.027076,0.267611,453752,15,74,28,69,699,8
B,EXP_DBL_1354,3,3.824562,0.289770,453752,15,74,28,69,699,8
B,EXP_DBL_1355,3,3.940775,0.329416,453752,15,74,28,69,699,8
B,EXP_DBL_1356,3,3.938114,0.307483,453752,15,74,28,69,699,8
B,EXP_DBL_1357,3,3.933154,0.463020,453752,15,74,28,69,699,8
B,EXP_DBL_1358,3,3.943047,0.278525,453752,15,74,28,69,699,8
B,EXP_DBL_1359,3,3.979670,0.289016,453752,15,74,28,69,699,8
B,EXP_DBL_1360,3,4.001730,0.324722,453752,15,74,28,69,699,8
B,EXP_DBL_1361,3,3.992247,0.291941,453752,15,74,28,69,699,8
B,EXP_DBL_1362,3,4.125634,0.307318,453752,15,74,28,69,699,8
B,EXP_DBL_1363,3,3.906264,0.306883,453752,15,74,28,69,699,8
B,EXP_DBL_1364,3,3.807494,0.296165,453752,15,74,28,69,699,8
B,EXP_DBL_1365,3,4.082442,0.407155,453752,15,74,28,69,699,8
B,EXP_DBL_1366,3,4.101840,0.332539,453752,15,74,28,69,699,8
B,EXP_DBL_1367,3,3.936969,0.297401,453752,15,74,28,69,699,8
B,EXP_DBL_1368,3,3.945851,0.328525,453736,15,74,28,69,699,8
B,EXP_DBL_1369,3,3.716430,0.278498,453800,15,74,28,69,699,8
B,EXP_DBL_1370,3,4.228097,0.314527,453752,15,74,28,69,699,8
B,EXP_DBL_1371,3,3.769356,0.297024,453752,15,74,28,69,699,8
B,EXP_DBL_1372,3,3.833613,0.292441,453752,15,74,28,69,699,8
B,EXP_DBL_1373,3,3.804629,0.307100,453784,15,74,28,69,699,8
B,EXP_DBL_1374,3,3.573575,0.294986,453784,15,74,28,69,699,8
B,EXP_DBL_1375,3,3.915612,0.317755,453736,15,74,28,69,699,8
B,EXP_DBL_1376,3,3.836053,0.327480,453752,15,74,28,69,699,8
B,EXP_DBL_1377,3,3.929943,0.296808,453752,15,74,28,69,699,8
B,EXP_DBL_1378,3,3.081599,0.280995,453352,15,74,28,69,699,8
B,EXP_DBL_1379,3,3.841371,0.302689,453752,15,74,28,69,699,8
B,EXP_DBL_1380,3,3.909666,0.304347,453752,15,74,28,69,699,8
B,EXP_DBL_1381,3,3.825516,0.339762,453752,15,74,28,69,699,8
B,EXP_DBL_1382,3,3.489390,0.311591,453784,15,74,28,69,699,8
B,EXP_DBL_1383,3,3.943580,0.320729,453752,15,74,28,69,699,8
B,EXP_DBL_1384,3,3.743911,0.292862,453752,15,74,28,69,699,8
B,EXP_DBL_1385,3,3.747236,0.294819,453752,15,74,28,69,699,8
B,EXP_DBL_1386,3,4.135859,0.342113,453752,15,74,28,69,699,8
B,EXP_DBL_1387,3,4.115599,0.327307,453752,15,74,28,69,699,8
B,EXP_DBL_1388,3,4.005319,0.337653,453752,15,74,28,69,699,8
B,EXP_DBL_1389,3,3.824695,0.350602,453752,15,74,28,69,699,8
B,EXP_DBL_1390,3,4.004172,0.319416,453752,15,74,28,69,699,8
B,EXP_DBL_1391,3,3.488800,0.346595,453752,15,74,28,69,699,8
B,EXP_DBL_1392,3,3.862581,0.350074,453784,15,74,28,69,699,8
B,EXP_DBL_1393,3,3.739273,0.278016,453752,15,74,28,69,699,8
B,EXP_DBL_1394,3,3.685357,0.288858,453752,15,74,28,69,699,8
B,EXP_DBL_1395,3,3.862747,0.330783,453752,15,74,28,69,699,8
B,EXP_DBL_1396,3,3.521671,0.295514,453752,15,74,28,69,699,8
B,EXP_DBL_1397,3,3.931063,0.297551,453752,15,74,28,69,699,8
B,EXP_DBL_1398,3,3.812535,0.297787,453752,15,74,28,69,699,8
B,EXP_DBL_1399,3,3.856396,0.310937,453752,15,74,28,69,699,8
B,EXP_DBL_1400,3,4.015896,0.289219,453992,15,74,28,69,699,8
B,EXP_DBL_1401,3,4.100540,0.348106,453752,15,74,28,69,699,8
B,EXP_DBL_1402,3,3.949693,0.286062,453752,15,74,28,69,699,8
B,EXP_DBL_1403,3,3.950884,0.295553,453752,15,74,28,69,699,8
B,EXP_DBL_1404,3,4.203895,0.320963,453752,15,74,28,69,699,8
B,EXP_DBL_1405,3,3.793034,0.305124,453752,15,74,28,69,699,8
B,EXP_DBL_1406,3,3.729517,0.297033,453752,15,74,28,69,699,8
B,EXP_DBL_1407,3,3.833604,0.290608,453752,15,74,28,69,699,8
B,EXP_DBL_1408,3,3.766361,0.268611,454056,15,74,28,69,699,8
B,EXP_DBL_1409,3,4.017276,0.291812,453752,15,74,28,69,699,8
B,EXP_DBL_1410,3,3.559520,0.325340,453832,15,74,28,69,699,8
B,EXP_DBL_1411,3,4.074580,0.315296,453752,15,74,28,69,699,8
B,EXP_DBL_1412,3,3.908815,0.336095,453752,15,74,28,69,699,8
B,EXP_DBL_1413,3,3.783534,0.329608,453752,15,74,28,69,699,8
B,EXP_DBL_1414,3,3.923837,0.368502,453752,15,74,28,69,699,8
B,EXP_DBL_1415,3,3.767408,0.329584,453752,15,74,28,69,699,8
B,EXP_DBL_1416,3,4.083814,0.306836,453752,15,74,28,69,699,8
B,EXP_DBL_1417,3,3.563293,0.323799,453752,15,74,28,69,699,8
B,EXP_DBL_1418,3,3.889670,0.332395,453752,15,74,28,69,699,8
B,EXP_DBL_1419,3,3.970040,0.296435,453752,15,74,28,69,699,8
B,EXP_DBL_1420,3,4.245019,0.280226,453752,15,74,28,69,699,8
B,EXP_DBL_1421,3,3.654011,0.299633,453864,15,74,28,69,699,8
B,EXP_DBL_1422,3,3.592741,0.325582,453320,15,74,28,69,456,8
B,EXP_DBL_1423,3,3.741452,0.347332,453752,15,74,28,69,699,8
B,EXP_DBL_1424,3,3.575509,0.278685,453752,15,74,28,69,699,8
B,EXP_DBL_1425,3,3.851069,0.668922,453928,15,74,28,69,699,8
B,EXP_DBL_1426,3,3.727601,0.349294,453752,15,74,28,69,699,8
B,EXP_DBL_1427,3,3.774790,0.373933,453752,15,74,28,69,699,8
B,EXP_DBL_1428,3,3.480155,0.396055,453000,15,74,28,69,699,8
B,EXP_DBL_1429,3,3.439303,0.284614,453704,15,74,28,69,699,8
B,EXP_DBL_1430,3,3.612485,0.307129,453752,15,74,28,69,699,8
B,EXP_DBL_1431,3,3.730031,0.322028,453752,15,74,28,69,699,8
B,EXP_DBL_1432,3,3.585645,0.308522,453752,15,74,28,69,699,8
B,EXP_DBL_1433,3,4.025348,0.308806,453752,15,74,28,69,699,8
B,EXP_DBL_1434,3,4.064163,0.840771,453320,15,74,28,69,699,8
B,EXP_DBL_1435,3,3.532359,0.605887,453752,15,74,28,69,699,8
B,EXP_DBL_1436,3,4.390084,0.498098,453752,15,74,28,69,699,8
B,EXP_DBL_1437,3,4.251730,0.473303,453752,15,74,28,69,699,8
B,EXP_DBL_1438,3,3.990574,0.505682,453752,15,74,28,69,699,8
B,EXP_DBL_1439,3,4.023686,0.417770,453752,15,74,28,69,699,8
B,EXP_DBL_1440,3,4.032751,0.349348,453752,15,74,28,69,699,8
B,EXP_DBL_1441,3,4.244804,0.625056,453752,15,74,28,69,699,8
B,EXP_DBL_1442,3,3.915648,0.333114,453752,15,74,28,69,699,8
B,EXP_DBL_1443,3,4.041425,0.306811,453752,15,74,28,69,699,8
B,EXP_DBL_1444,3,3.945876,0.313827,453752,15,74,28,69,699,8
B,EXP_DBL_1445,3,4.103693,0.331744,453752,15,74,28,69,699,8
B,EXP_DBL_1446,3,4.192717,0.311741,453752,15,74,28,69,699,8
B,EXP_DBL_1447,3,4.573905,0.284589,453752,15,74,28,69,699,8
B,EXP_DBL_1448,3,4.068342,0.343514,453752,15,74,28,69,699,8
B,EXP_DBL_1449,3,4.111451,0.329591,453752,15,74,28,69,699,8
B,EXP_DBL_1450,3,3.896995,0.292228,453752,15,74,28,69,699,8
B,EXP_DBL_1451,3,4.304757,0.434849,453736,15,74,28,69,699,8
B,EXP_DBL_1452,3,3.487372,0.285530,453800,15,74,28,69,699,8
B,EXP_DBL_1453,3,4.306549,0.378139,453752,15,74,28,69,699,8
B,EXP_DBL_1454,3,4.533041,0.558466,453752,15,74,28,69,699,8
B,EXP_DBL_1455,3,4.001310,0.318788,453752,15,74,28,69,699,8
B,EXP_DBL_1456,3,4.523736,0.391112,453784,15,74,28,69,699,8
B,EXP_DBL_1457,3,3.652738,0.283293,453784,15,74,28,69,699,8
B,EXP_DBL_1458,3,4.107939,0.529705,453736,15,74,28,69,699,8
B,EXP_DBL_1459,3,4.099412,0.334393,453752,15,74,28,69,699,8
B,EXP_DBL_1460,3,3.872461,0.517695,453752,15,74,28,69,699,8
B,EXP_DBL_1461,3,2.875944,0.277342,453352,15,74,28,69,699,8
B,EXP_DBL_1462,3,3.951207,0.275416,453752,15,74,28,69,699,8
B,EXP_DBL_1463,3,4.035786,0.480674,453752,15,74,28,69,699,8
B,EXP_DBL_1464,3,4.061513,0.296029,453752,15,74,28,69,699,8
B,EXP_DBL_1465,3,3.920217,0.287694,453784,15,74,28,69,699,8
B,EXP_DBL_1466,3,3.684775,0.280069,453752,15,74,28,69,699,8
B,EXP_DBL_1467,3,3.997588,0.271719,453752,15,74,28,69,699,8
B,EXP_DBL_1468,3,4.012266,0.307045,453752,15,74,28,69,699,8
B,EXP_DBL_1469,3,3.826600,0.277909,453752,15,74,28,69,699,8
B,EXP_DBL_1470,3,4.027984,0.310662,453752,15,74,28,69,699,8
B,EXP_DBL_1471,3,4.025542,0.321722,453752,15,74,28,69,699,8
B,EXP_DBL_1472,3,4.134854,0.319049,453752,15,74,28,69,699,8
B,EXP_DBL_1473,3,3.703013,0.265667,453752,15,74,28,69,699,8
B,EXP_DBL_1474,3,4.053855,0.593845,453752,15,74,28,69,699,8
B,EXP_DBL_1475,3,3.626084,0.322065,453784,15,74,28,69,699,8
B,EXP_DBL_1476,3,3.744772,0.281929,453752,15,74,28,69,699,8
B,EXP_DBL_1477,3,4.151920,0.276682,453752,15,74,28,69,699,8
B,EXP_DBL_1478,3,3.953415,0.678130,453752,15,74,28,69,699,8
B,EXP_DBL_1479,3,4.027578,0.337133,453752,15,74,28,69,699,8
B,EXP_DBL_1480,3,3.785980,0.273922,453752,15,74,28,69,699,8
B,EXP_DBL_1481,3,4.083379,0.281296,453752,15,74,28,69,699,8
B,EXP_DBL_1482,3,3.678378,0.282051,453752,15,74,28,69,699,8
B,EXP_DBL_1483,3,3.615180,0.277737,453992,15,74,28,69,699,8
B,EXP_DBL_1484,3,3.536750,0.244561,453752,15,74,28,69,699,8
B,EXP_DBL_1485,3,3.880318,0.324072,453752,15,74,28,69,699,8
B,EXP_DBL_1486,3,3.858844,0.297043,453752,15,74,28,69,699,8
B,EXP_DBL_1487,3,3.843706,0.292661,453752,15,74,28,69,699,8
B,EXP_DBL_1488,3,3.892694,0.286114,453752,15,74,28,69,699,8
B,EXP_DBL_1489,3,3.633614,0.295821,453752,15,74,28,69,699,8
B,EXP_DBL_1490,3,3.782002,0.315573,453752,15,74,28,69,699,8
B,EXP_DBL_1491,3,3.858446,0.276610,454056,15,74,28,69,699,8
B,EXP_DBL_1492,3,3.930415,0.275269,453752,15,74,28,69,699,8
B,EXP_DBL_1493,3,3.600473,0.296949,453832,15,74,28,69,699,8
B,EXP_DBL_1494,3,4.011436,0.286073,453752,15,74,28,69,699,8
B,EXP_DBL_1495,3,3.781119,0.312930,453752,15,74,28,69,699,8
B,EXP_DBL_1496,3,3.984733,0.291872,453752,15,74,28,69,699,8
B,EXP_DBL_1497,3,3.885051,0.304183,453752,15,74,28,69,699,8
B,EXP_DBL_1498,3,3.734541,0.290627,453752,15,74,28,69,699,8
B,EXP_DBL_1499,3,3.545150,0.271857,453752,15,74,28,69,699,8
B,EXP_DBL_1500,3,3.851328,0.520485,453752,15,74,28,69,699,8
B,EXP_DBL_1501,3,3.891138,0.294150,453752,15,74,28,69,699,8
B,EXP_DBL_1502,3,3.509706,0.288464,453752,15,74,28,69,699,8
B,EXP_DBL_1503,3,4.011443,0.301897,453752,15,74,28,69,699,8
B,EXP_DBL_1504,3,4.053473,0.321181,453864,15,74,28,69,699,8
B,EXP_DBL_1505,3,3.680505,0.297005,453320,15,74,28,69,456,8
B,EXP_DBL_1506,3,3.847148,0.270595,453752,15,74,28,69,699,8
B,EXP_DBL_1507,3,3.586603,0.301447,453752,15,74,28,69,699,8
B,EXP_DBL_1508,3,3.641722,0.318131,453928,15,74,28,69,699,8
B,EXP_DBL_1509,3,4.138845,0.280477,453752,15,74,28,69,699,8
B,EXP_DBL_1510,3,3.953241,0.308477,453752,15,74,28,69,699,8
B,EXP_DBL_1511,3,3.842060,0.306523,453000,15,74,28,69,699,8
B,EXP_DBL_1512,3,3.757571,0.276812,453704,15,74,28,69,699,8
B,EXP_DBL_1513,3,4.092608,0.278243,453752,15,74,28,69,699,8
B,EXP_DBL_1514,3,3.901278,0.283278,453752,15,74,28,69,699,8
B,EXP_DBL_1515,3,3.824397,0.290518,453752,15,74,28,69,699,8
B,EXP_DBL_1516,3,3.926621,0.279923,453752,15,74,28,69,699,8
B,EXP_DBL_1517,3,3.118146,0.318853,453320,15,74,28,69,699,8
